49408	1
0	0	4225	1
1	1089	4225	1
2	289	4226	1
3	1089	4226	1
4	81	4227	1
5	1090	4227	1
6	289	4228	1
7	1090	4228	1
8	25	4229	1
9	1091	4229	1
10	290	4230	1
11	1091	4230	1
12	81	4231	1
13	1092	4231	1
14	290	4232	1
15	1092	4232	1
16	9	4233	1
17	1093	4233	1
18	291	4234	1
19	1093	4234	1
20	82	4235	1
21	1094	4235	1
22	291	4236	1
23	1094	4236	1
24	25	4237	1
25	1095	4237	1
26	292	4238	1
27	1095	4238	1
28	82	4239	1
29	1096	4239	1
30	292	4240	1
31	1096	4240	1
32	4	4241	1
33	1097	4241	1
34	293	4242	1
35	1097	4242	1
36	83	4243	1
37	1098	4243	1
38	293	4244	1
39	1098	4244	1
40	26	4245	1
41	1099	4245	1
42	294	4246	1
43	1099	4246	1
44	83	4247	1
45	1100	4247	1
46	294	4248	1
47	1100	4248	1
48	9	4249	1
49	1101	4249	1
50	295	4250	1
51	1101	4250	1
52	84	4251	1
53	1102	4251	1
54	295	4252	1
55	1102	4252	1
56	26	4253	1
57	1103	4253	1
58	296	4254	1
59	1103	4254	1
60	84	4255	1
61	1104	4255	1
62	296	4256	1
63	1104	4256	1
64	1	4257	1
65	1105	4257	1
66	297	4258	1
67	1105	4258	1
68	85	4259	1
69	1106	4259	1
70	297	4260	1
71	1106	4260	1
72	27	4261	1
73	1107	4261	1
74	298	4262	1
75	1107	4262	1
76	85	4263	1
77	1108	4263	1
78	298	4264	1
79	1108	4264	1
80	10	4265	1
81	1109	4265	1
82	299	4266	1
83	1109	4266	1
84	86	4267	1
85	1110	4267	1
86	299	4268	1
87	1110	4268	1
88	27	4269	1
89	1111	4269	1
90	300	4270	1
91	1111	4270	1
92	86	4271	1
93	1112	4271	1
94	300	4272	1
95	1112	4272	1
96	4	4273	1
97	1113	4273	1
98	301	4274	1
99	1113	4274	1
100	87	4275	1
101	1114	4275	1
102	301	4276	1
103	1114	4276	1
104	28	4277	1
105	1115	4277	1
106	302	4278	1
107	1115	4278	1
108	87	4279	1
109	1116	4279	1
110	302	4280	1
111	1116	4280	1
112	10	4281	1
113	1117	4281	1
114	303	4282	1
115	1117	4282	1
116	88	4283	1
117	1118	4283	1
118	303	4284	1
119	1118	4284	1
120	28	4285	1
121	1119	4285	1
122	304	4286	1
123	1119	4286	1
124	88	4287	1
125	1120	4287	1
126	304	4288	1
127	1120	4288	1
128	1	4289	1
129	1121	4289	1
130	305	4290	1
131	1121	4290	1
132	89	4291	1
133	1122	4291	1
134	305	4292	1
135	1122	4292	1
136	29	4293	1
137	1123	4293	1
138	306	4294	1
139	1123	4294	1
140	89	4295	1
141	1124	4295	1
142	306	4296	1
143	1124	4296	1
144	11	4297	1
145	1125	4297	1
146	307	4298	1
147	1125	4298	1
148	90	4299	1
149	1126	4299	1
150	307	4300	1
151	1126	4300	1
152	29	4301	1
153	1127	4301	1
154	308	4302	1
155	1127	4302	1
156	90	4303	1
157	1128	4303	1
158	308	4304	1
159	1128	4304	1
160	5	4305	1
161	1129	4305	1
162	309	4306	1
163	1129	4306	1
164	91	4307	1
165	1130	4307	1
166	309	4308	1
