56	1
0	0	9	1
1	4	9	1
2	1	10	1
3	4	10	1
4	1	11	1
5	5	11	1
6	2	12	1
7	5	12	1
8	0	13	0
9	6	13	0
10	2	14	0
11	6	14	0
12	2	15	1
13	7	15	1
14	3	16	1
15	7	16	1
16	0	17	1
17	8	17	1
18	3	18	1
19	8	18	1
20	4	19	0
21	6	19	0
22	4	20	0
23	5	20	0
24	5	21	0
25	6	21	0
26	6	22	0
27	8	22	0
28	6	23	0
29	7	23	0
30	7	24	0
31	8	24	0
32	9	13	0
33	13	19	0
34	9	19	0
35	10	11	0
36	11	20	0
37	10	20	0
38	12	14	0
39	12	21	0
40	14	21	0
41	20	21	0
42	19	21	0
43	19	20	0
44	13	17	0
45	17	22	0
46	13	22	0
47	14	15	0
48	15	23	0
49	14	23	0
50	16	18	0
51	16	24	0
52	18	24	0
53	23	24	0
54	22	24	0
55	22	23	0
