32	3	0   0
0	0	9	13
1	6	19	13
2	4	19	9
3	19	9	13
4	1	10	11
5	5	20	11
6	4	20	10
7	20	10	11
8	2	14	12
9	5	21	12
10	6	21	14
11	21	14	12
12	5	20	21
13	6	19	21
14	4	19	20
15	19	20	21
16	0	13	17
17	8	22	17
18	6	22	13
19	22	13	17
20	2	14	15
21	7	23	15
22	6	23	14
23	23	14	15
24	3	18	16
25	7	24	16
26	8	24	18
27	24	18	16
28	7	23	24
29	8	22	24
30	6	22	23
31	22	23	24
